
Assets.............
Walk-Forward Test: Z12 portfolio 2010..2016
Read Z12.fac
Read Z12_1.par
Read Z12_2.par
Read Z12_3.par
Read Z12_4.par
Read Z12_5.par
Read Z12_6.par
Read Z12_7.par
Read Z12_8.par
Read Z12_9.par
Read Z12_10.par
Read Z12_11.par
[4725: Mon 14.01.13 16:00]  1.33638
[4726: Mon 14.01.13 20:00]  1.33682
[4727: Tue 15.01.13 00:00]  1.33807
[4728: Tue 15.01.13 04:00]  1.33783
[4729: Tue 15.01.13 08:00]  1.33585
[4730: Tue 15.01.13 12:00]  1.33483
[4731: Tue 15.01.13 16:00]  1.33485
[4732: Tue 15.01.13 20:00]  1.33495
[4733: Wed 16.01.13 00:00]  1.32992
[4734: Wed 16.01.13 04:00]  1.33108
[4735: Wed 16.01.13 08:00]  1.32888
[4736: Wed 16.01.13 12:00]  1.32808
[4737: Wed 16.01.13 16:00]  1.33106
[4738: Wed 16.01.13 20:00]  1.32973
[4739: Thu 17.01.13 00:00]  1.32909
[4740: Thu 17.01.13 04:00]  1.32862
[4741: Thu 17.01.13 08:00]  1.32853
[4742: Thu 17.01.13 12:00]  1.32937
[4743: Thu 17.01.13 16:00]  1.33650
[4744: Thu 17.01.13 20:00]  1.33578
[4745: Fri 18.01.13 00:00]  1.33866
[4746: Fri 18.01.13 04:00]  1.33754
[4747: Fri 18.01.13 08:00]  1.33863
[4748: Fri 18.01.13 12:00]  1.33957
[4749: Fri 18.01.13 16:00]  1.33539
[4750: Sun 20.01.13 20:00]  1.32917
[4751: Mon 21.01.13 00:00]  1.33205
[4752: Mon 21.01.13 04:00]  1.33193
[4753: Mon 21.01.13 08:00]  1.33201
[4754: Mon 21.01.13 12:00]  1.33236
[4755: Mon 21.01.13 16:00]  1.33145
[4756: Mon 21.01.13 20:00]  1.33158
[4757: Tue 22.01.13 00:00]  1.33181
[4758: Tue 22.01.13 04:00]  1.33110
[4759: Tue 22.01.13 08:00]  1.33285
[4760: Tue 22.01.13 12:00]  1.33617
[4761: Tue 22.01.13 16:00]  1.33475
[4762: Tue 22.01.13 20:00]  1.32881
[4763: Wed 23.01.13 00:00]  1.33189
[4764: Wed 23.01.13 04:00]  1.33141
[4765: Wed 23.01.13 08:00]  1.33153
[4766: Wed 23.01.13 12:00]  1.33004
[4767: Wed 23.01.13 16:00]  1.33383
[4768: Wed 23.01.13 20:00]  1.32832
[4769: Thu 24.01.13 00:00]  1.33213
[4770: Thu 24.01.13 04:00]  1.33082
[4771: Thu 24.01.13 08:00]  1.33175
[4772: Thu 24.01.13 12:00]  1.33054
(USD/CAD:HP:S) Short 6@1.0016 Entry limit
[USD/CAD:HP:S7384] Short 6@1.0014 Risk 67$ ts at 12:01

[4773: Thu 24.01.13 16:00]  4: +0 -9 0/1
(NAS100:CT:L) Long 13@2740 Entry limit
(SPX500:HP:L) Long 4@1500 Entry limit
[NAS100:CT:L7485] Long 13@2743 Risk 114$ ts at 16:01
[SPX500:HP:L7486] Long 4@1501 Risk 137$ ts at 16:01
[SPX500:HP:L7486] Stop 4@1494: -25.88 at 18:40
[NAS100:CT:L7485] Stop 13@2726: -22.20 at 18:42

[4774: Thu 24.01.13 20:00]  4: -48 -8 0/3
(GBP/USD:VO:S) Short 3@1.5794 Entry limit
[GBP/USD:VO:S7587] Short 3@1.5791 Risk 62$ ts at 20:01

[4775: Fri 25.01.13 00:00]  4: -48 -4 1/3
[4776: Fri 25.01.13 04:00]  4: -48 -3 1/3
(AUD/USD:CT:L) Long 4@1.0441 Entry limit
[AUD/USD:CT:L7788] Long 4@1.0443 Risk 75$ ts at 04:01

[4777: Fri 25.01.13 08:00]  4: -48 -4 1/4
[GBP/USD:VO:S7587] Stop 3@1.5816: -6.64 at 08:47
[USD/CAD:HP:S7384] Stop 6@1.0042: -12.68 at 11:22

[4778: Fri 25.01.13 12:00]  4: -67 -2 0/5
(USD/CAD:CY:S) Short 7@1.0046 Entry limit
[USD/CAD:CY:S7989] Short 7@1.0045 Risk 119$ ts at 12:01
[USD/CAD:CY:S7989] Stop 7@1.0093: -24.57 at 15:03

[4779: Fri 25.01.13 16:00]  4: -92 -2 0/6
(USD/JPY:A2:S) Short 5@91.01 Entry limit
[USD/JPY:A2:S8090] Short 5@91.00 Risk 147$ ts at 16:01
[AUD/USD:CT:L7788] Stop 4@1.0419: -8.54 at 16:28

[4780: Sun 27.01.13 20:00]  4: -101 +5 1/6
[4781: Mon 28.01.13 00:00]  4: -101 -8 0/7
[4782: Mon 28.01.13 04:00]  4: -101 -3 0/7
[4783: Mon 28.01.13 08:00]  4: -101 +10 1/6
[4784: Mon 28.01.13 12:00]  4: -101 +9 1/6
{GBP/USD:VO:s} Short 3@1.5708 Entry limit
{USD/CAD:CY:s} Short 7@1.0101 Entry limit
(XAU/USD:CY:L) Long 3@1655 Entry limit
{GBP/USD:VO:s8591} Short 3@1.5707 Risk 68$ ts at 12:01
{USD/CAD:CY:s8592} Short 7@1.0097 Risk 126$ ts at 12:01
[XAU/USD:CY:L8593] Long 3@1655 Risk 38$ ts at 12:02
[XAU/USD:CY:L8593] Stop 3@1655: -2.67 at 13:33

[4785: Mon 28.01.13 16:00]  4: -103 +13 1/7
[4786: Mon 28.01.13 20:00]  4: -103 +8 1/7
[4787: Tue 29.01.13 00:00]  4: -103 +20 1/7
[4788: Tue 29.01.13 04:00]  4: -103 +1 1/7
[4789: Tue 29.01.13 08:00]  4: -103 +12 1/7
{GBP/USD:VO:s8591} Stop 3@1.5735: -7.32 at 11:37

[4790: Tue 29.01.13 12:00]  4: -103 +18 1/7
